2025-09-19T09:01:18.461Z [INFO] [Request] GET / | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.989Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-tooltip.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.009Z [INFO] [Request] GET /src/lib/utils.ts | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.017Z [INFO] [Request] GET /src/components/ui/button.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.022Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/lucide-react.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.029Z [INFO] [Request] GET /src/components/ui/card.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.041Z [INFO] [Request] GET /src/components/HeroSection.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.050Z [INFO] [Request] GET /src/components/Navbar.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.056Z [INFO] [Request] GET /src/pages/admin/bookings.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.062Z [INFO] [Request] GET /src/pages/admin/sports.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.069Z [INFO] [Request] GET /src/components/FacilityCard.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.073Z [INFO] [Request] GET /src/components/ui/input.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.081Z [INFO] [Request] GET /src/components/ui/badge.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.084Z [INFO] [Request] GET /src/components/ui/label.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.096Z [INFO] [Request] GET /src/components/ui/dialog.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.101Z [INFO] [Request] GET /src/components/ui/dropdown-menu.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.102Z [INFO] [Request] GET /src/components/BookingModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.106Z [INFO] [Request] GET /src/components/ui/alert-dialog.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.113Z [INFO] [Request] GET /src/components/ui/select.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.120Z [INFO] [Request] GET /src/components/ui/sheet.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.133Z [INFO] [Request] GET /src/lib/authUtils.ts | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.136Z [INFO] [Request] GET /src/components/ui/checkbox.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.145Z [INFO] [Request] GET /src/components/ui/tabs.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.146Z [INFO] [Request] GET /src/components/ui/separator.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.147Z [INFO] [Request] GET /src/components/ui/switch.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.161Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/date-fns.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.167Z [INFO] [Request] GET /src/components/ui/calendar.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.176Z [INFO] [Request] GET /src/components/ui/popover.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.178Z [INFO] [Request] GET /src/components/PaymentHistoryModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.185Z [INFO] [Request] GET /src/components/MockPaymentForm.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.186Z [INFO] [Request] GET /src/components/StatsCard.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.199Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/react-hook-form.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.202Z [INFO] [Request] GET /src/components/AdminSidebar.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.210Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@hookform_resolvers_zod.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.217Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/zod.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.228Z [INFO] [Request] GET /src/components/ui/form.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.229Z [INFO] [Request] GET /src/components/ui/textarea.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.230Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/shared/schema.ts | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.240Z [INFO] [Request] GET /src/components/ui/table.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.241Z [INFO] [Request] GET /src/components/NotificationCenter.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.256Z [INFO] [Request] GET /src/lib/exportUtils.ts | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.262Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/jspdf.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.269Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/xlsx.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.272Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/jspdf-autotable.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.273Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/file-saver.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.281Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-toast.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.293Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-UPVX7IVH.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.297Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/class-variance-authority.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.301Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-ZL4O2VWE.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.309Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-26AQ2U4J.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.313Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-S2ZUYA2N.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.320Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-OLWLIEH3.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.325Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-B5ZPYGAZ.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.330Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-5Q5YC75F.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.336Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-WIIJQEXM.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.349Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-5AJU3CG7.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.353Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-AXMZZQ2X.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.353Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/clsx.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.356Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-2K77HOHX.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.363Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/tailwind-merge.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.372Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-slot.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.381Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-label.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.385Z [INFO] [Request] GET /src/components/ui/avatar.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.389Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-dialog.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.392Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-dropdown-menu.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.395Z [INFO] [Request] GET /src/components/ui/radio-group.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.408Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-alert-dialog.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.410Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-select.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.421Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-checkbox.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.425Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-tabs.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.426Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-switch.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.429Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-separator.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.441Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-6PJ6ZD5Z.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.449Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/react-day-picker.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.457Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-popover.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.458Z [INFO] [Request] GET /src/components/ReceiptModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.465Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-4BFJKWC4.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.466Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-WGQNECLP.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.473Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/drizzle-orm_pg-core.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.489Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/drizzle-zod.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.490Z [INFO] [Request] GET /src/components/ui/scroll-area.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.498Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-D7ZASVPN.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.504Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-I6MJRFJY.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.506Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-avatar.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.507Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-U7P2NEEE.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.546Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-UDJZONCO.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.550Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-radio-group.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.553Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-QPMNBGIX.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.555Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-ZVREI4RE.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.556Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-6ZMM2PAV.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.560Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-4RO2SXZU.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.576Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-43G6IMPT.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.591Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-V444TFVM.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.592Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@radix-ui_react-scroll-area.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:35.712Z [INFO] [Request] GET /api/auth/user | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.713Z [INFO] [Response] GET /api/auth/user | Status: 401 | Body: {"message":"Unauthorized"}
2025-09-22T16:11:35.744Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.775Z [INFO] [Request] GET /api/facilities | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:35.974Z [INFO] [Response] GET /api/facilities | Status: 200 | Body: []
2025-09-22T16:14:03.220Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:19.106Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:33.716Z [INFO] [Request] GET /facilities | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:33.801Z [INFO] [Request] GET /@vite/client | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:33.851Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/vite/dist/client/env.mjs | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:33.928Z [INFO] [Request] GET /@react-refresh | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:33.953Z [INFO] [Request] GET /src/main.tsx?v=KQNkUYoSTwlkkrksM77wT | Body: {} | Query: {"v":"KQNkUYoSTwlkkrksM77wT"} | Params: {}
2025-09-22T16:14:33.985Z [INFO] [Request] GET /src/index.css?v=KQNkUYoSTwlkkrksM77wT | Body: {} | Query: {"v":"KQNkUYoSTwlkkrksM77wT"} | Params: {}
2025-09-22T16:14:33.988Z [INFO] [Request] GET /src/App.tsx?v=KQNkUYoSTwlkkrksM77wT | Body: {} | Query: {"v":"KQNkUYoSTwlkkrksM77wT"} | Params: {}
2025-09-22T16:14:34.025Z [INFO] [Request] GET /src/components/ui/toaster.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.030Z [INFO] [Request] GET /src/lib/queryClient.ts | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.035Z [INFO] [Request] GET /src/components/ui/tooltip.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.054Z [INFO] [Request] GET /src/hooks/useAuth.ts | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.071Z [INFO] [Request] GET /src/pages/landing.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.072Z [INFO] [Request] GET /src/pages/NotFound.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.081Z [INFO] [Request] GET /src/pages/login.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.103Z [INFO] [Request] GET /src/pages/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.104Z [INFO] [Request] GET /src/pages/home.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.106Z [INFO] [Request] GET /src/pages/booking.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.133Z [INFO] [Request] GET /src/pages/profile.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.137Z [INFO] [Request] GET /src/pages/EnhancedBooking.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.139Z [INFO] [Request] GET /src/pages/TestPaymentHistory.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.157Z [INFO] [Request] GET /src/pages/PaymentPage.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.168Z [INFO] [Request] GET /src/pages/PendingPayments.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.172Z [INFO] [Request] GET /src/pages/admin/dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.182Z [INFO] [Request] GET /src/pages/admin/sports.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.201Z [INFO] [Request] GET /src/pages/admin/grounds.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.204Z [INFO] [Request] GET /src/pages/admin/plans.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.208Z [INFO] [Request] GET /src/pages/admin/timeslots.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.235Z [INFO] [Request] GET /src/pages/admin/users.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.238Z [INFO] [Request] GET /src/pages/admin/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.238Z [INFO] [Request] GET /src/pages/admin/bookings.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.264Z [INFO] [Request] GET /src/pages/admin/payments.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:14:34.271Z [INFO] [Request] GET /src/pages/admin/reports.tsx | Body: {} | Query: {} | Params: {}
